auxcosp,descr,unidad,grupplat
13.9709621,MARTINI DE MARACUYA,COPA,B18
40.6563864,RIGATONI CON RAGOU DI ANTRA,ORDEN,A5
0.0,OPORTO KOPKE COCINA,ML,M0
0.1197822,***,ML,M00
9.2854084,PASTA FRIA,ORDEN,A2
0.0212119,JARABE DE JAMAICA Y CANELA BT,GR,M00
7.0184397,CHOCOLATIN PC,PIEZA,AS
0.2815176,RELLENO CANELONES DE SALMON PR,GR,AS
20.6476729,PACCHERI RIPIENNI DI SALMONE,ORDEN,A5
21.6333532,***,ORDEN,M00
0.06397,RELLENO DE CASETTA,GR,AS
1.7890212,PERAS EN VINO TINTO,PIEZA,AS
6.161494,***,PIEZA,M00
0.06397,RELLENO CASETTA E,GR,MH
29.4997683,TAGLIATELLE FUNGHI MASCARPONE,ORDEN,A5
55.0292137,FILETTO IN CASSETTA,ORDEN,A5
0.3681702,LICHIS EN ALMIBAR B,GR,M9
7.0518021,MOUSSE DE PIÑA PRODUCCIÓN,PIEZA,AS
0.075,CONCENTRADO DE PIÑA C,ML,M00
1.3637537,PIÑA DESHIDRATADA,PIEZA,AS
0.0,LAVANDA DESHIDRATADA C,GR,M00
0.1036714,STREUSEL,GR,AS
0.977242,PASTA NEGRA,PIEZA,AX
0.061816,SALSA DE MANGO Y JENGIBRE,GR,AS
67.0031991,SALMON GLASSATO,ORDEN,A5
46.4575968,MARTINI CARAMELO,COPA,B0
13.6038095,PANNA COTTA DE CARDAMOMO,ORDEN,A20
28.0215866,FICHI AVVOLTI IN PROSCIUTTO,ORDEN,A5
0.0467053,MERMELADA DE CITRICOS 17,GR,AS
0.1579676,MERENGUE FRANCES (HORNEADO),PIEZA,AS
0.1435447,SALSA DE FRAMBUESA,GR,AS
36.8557481,***ANTIGUO HERRADURA REPOSADO,COPA,B0
27.0765178,***ANTIGUO HERRADURA AÑEJO,COPA,B0
0.0,RELLENO ECLAIRS PC,GR,M00
0.0,PASTA CHOUX ECLAIRS PC,PIEZA,M00
0.0711343,XXX,GR,M00
0.1317459,SALSA DE PIMIENTA VERDE,GR,MH
0.1435447,SALSA DE FRAMBUESA PC,GR,MH
0.12,AZUCAR INVERTIDA C,GR,M00
0.0,G***,GR,A5
0.1016775,MERMELADA DE FRAMBUESA,GR,AS
0.2086667,CHOCOLATE BLANCO C,GR,M0
10.476173,***,PIEZA,M00
0.0946641,GLASEADO DE CHOCOLATE PC,GR,MH
0.1016775,MERMELADA DE FRAMBUESA PC,GR,M00
0.0,CHANT***,GR,M00
0.1553052,ROASTBEEF PRODUCCION,GR,A27
0.1289742,GALLINA DE RES,GR,M3
21.3144093,CIABATTA DE ROASTBEEF 100GR,ORDEN,A36
0.1553052,ROASTBEEF PC,GR,MH
0.00866,SEMOLA C,GR,M0
4.0909091,PAN CI***,PIEZA,M00
0.0504167,PAPA ULTRA HOLD 3/8 C,GR,M0
12.4995907,BASE CREMA TOSCANA,PIEZA,AS
8.6265016,***,PIEZA,M00
16.3791667,BUI HIERBABUENA,PIEZA,M00
16.8691717,BUI HIERBABUENA,BOTELLA,B0
6.295759,MOUSSE DE FRESA PRODUCCION,PIEZA,AS
7.8080436,MOUSSE DE FRESA,ORDEN,A5
6.295759,MOUSSE DE FRESA PMT,PIEZA,M00
2.5603715,TAGLIATELE TRICOLOR PRODUCCION,ORDEN,AX
1.8207493,XXX,PIEZA,M00
158.0329369,LGO HIBIKI,COPA,B191
5.8107815,PAN CREMA Y HIERBAS(500GR) PMT,PIEZA,M00
6.5513001,PAN NORDICO (500 GR) PMT,PIEZA,M00
0.1147067,LICOR DE CASSIS COCINA,ML,MR
7.0518021,MOUSSE DE PIÑA PMT,PIEZA,M00
0.056,MELOCOTON,GR,M00
0.9534329,***,PIEZA,M00
0.090519,MERMELADA DE CEBOLLA,GR,MH
0.1787692,XXX,GR,M00
0.0,XXX,GR,M00
0.0571639,ADEREZO DE CHIPOTLE,GR,A27
0.0896754,VINAGRETA DE NARANJA PANINO,GR,A27
0.0460279,ADEREZO DE MOSTAZA,GR,A27
0.0670882,ADEREZO DE ENELDO,GR,A27
0.0424754,VINAGRETA DE MOSTAZA Y MIEL,GR,A27
39.2182206,MARISCOS SOPA DEL MAR PORCION,ORDEN,AX
0.1247244,SALSA CUATRO QUESOS CIBONO,GR,A27
40.0850495,CIABAT***,PIEZA,A5
15.8095059,CIABATTA DE POLLO 100GR,PIEZA,A36
48.3323395,PIZZA DE CARNES FRIAS,PIEZA,A33
22.3194486,PIZZA MARGARITA,PIEZA,A33
35.0868216,PIZZA DE SALAMI,PIEZA,A33
20.7512948,CIABATTA DE PORCHETTA 100GR,PIEZA,A36
0.7750149,L***,PIEZA,M00
37.4481546,PIERNA DULCE AL VINO TINTO,PIEZA,A82
25.0,C***,PIEZA,M7
670.5724067,SOLOMILLO NAVIDEÑO,PIEZA,A4
12.0,C****,PIEZA,M7
0.0188184,MASA ROJA,GR,AX
0.0131964,XXX,GR,M00
26.3773243,CANELONES DE SALMÓN PRODUCCION,ORDEN,AX
0.23674,XXX,GR,M00
0.1884452,MOUSSE DE SALMÓN ANTIPASTI,GR,AS
0.1884452,MOUSSE SALMON ANTIPASTI PVT,GR,MH
15.6054421,FRITTATA DEL DIA,ORDEN,A3
23.867637,OMELETTE DE QUESO Y CHAMPIÑON,ORDEN,A3
12.8966158,HUEVO FLORENTINA,ORDEN,A5
0.0592435,SALSA MORNAY,GR,A27
0.027175,BECHAMEL CIBONO,GR,A27
0.027175,BECHAMEL CIBONO,GR,M00
0.0592435,SALSA MONRAY PC,GR,M00
45.233421,SOPA DEL MAR CIBONO,ORDEN,A5
0.3951355,XXX,PIEZA,M00
25.5834888,TAGLIATELLE 4 QUESOS CIBONO,ORDEN,A5
2.8884794,TAGLIATELLE PRODUCCION CIBONO,PIEZA,A27
2.9478829,SPAGUETTI CIBONO,PIEZA,A27
0.0,LINGUINE CIBONO PC,PIEZA,A27
2.8235253,PENNE CIBONO PC,PIEZA,A27
23.3260054,LINGUINE AL PESTO CIBONO,ORDEN,A5
30.5705726,PENNE GRATINADO,ORDEN,A31
0.1247244,SALSA 4 QUESOS CIBONO PC,GR,MH
36.0376,PORC MARISCOS SOPA M***,PIEZA,M00
2.8884794,TAGLIATELLE CIBONO PMT,PIEZA,MH
2.9478829,SPAGUETTI CIBONO PMT,PIEZA,MH
0.0,LINGUINE CIBONO PMT,PIEZA,M00
2.8235253,PENNE CIBONO PMT,PIEZA,MH
0.0571639,ADEREZO DE CHIPOTLE PC,GR,MH
0.0896754,VINAGRETA DE NARANJA PC,GR,MH
0.0460279,ADEREZO DE MOSTAZA PC,GR,MH
0.0670882,ADEREZO DE ENELDO PC,GR,MH
0.0424754,VINAGRETA DE MOST Y MIEL PC,GR,MH
205.17,***VINO CUMPLEAÑOS BOTELLA,BOTELLA,V16
39.8067284,LASAGNA BOLOÑESA CIBONO,PIEZA,A31
16.2353575,SPAGUETTI BOLOÑESA CIBONNO,ORDEN,A5
0.0469611,CANTUCCI CON CHISPAS DE CHOCOL,GR,AS
0.096,CHISPAS CHOCOLATE HORNEABLE C,GR,M0
0.04021,CANTU***,GR,MH
16.068308,PASTEL DE CHOCOLATE CIB PRODUC,PIEZA,A27
8.1200778,CAKE DE NUEZ SC,PIEZA,A27
0.0366778,CRUMBLE CIBONO,GR,A27
0.0646909,MANZANA ESTOFADA,GR,A27
0.25,SORBITOL C,ML,M00
0.2982014,CAFE SOLUBLE C,GR,M0
2.7676187,ECLAIR CHOUX SC,PIEZA,A27
0.0,C***,GR,A27
10.982866,FRASIER SC,PIEZA,A27
1.9773896,PROFITEROL CIB PRODUCCION,ORDEN,A27
12.454412,CHEESECAKE SC,PIEZA,A27
10.8427146,MOUSSE CRUJIENTE DE CHOCO SC,PIEZA,A27
23.4402205,PASTEL DE CHOCOLATE,PIEZA,A34
0.08,POLVO DORADO C,GR,M00
9.8345714,CAKE DE NUEZ,PIEZA,A34
16.9831357,TARTA DE CAFE***,PIEZA,A5
7.9335489,ECLAIR,PIEZA,A34
9.6953261,TARTA DE LIMON,PIEZA,A34
12.1537557,FRASIER,PIEZA,A5
10.6047383,PROFITEROL CIBONO,ORDEN,A34
14.7745648,CHEESECAKE CIBONO,PIEZA,A5
11.2185278,MOUSSE CRUJIENTE DE CHOCOLATE,PIEZA,A34
28.8240958,CIABATTA JAMON Y QUESO 150 GR,ORDEN,A36
48.4438642,PIZZA DE PORCHETTA,PIEZA,A5
9.0652415,FRUTA DE LA ESTACION,ORDEN,A28
0.0248673,MASA PARA HOT CAKES,GR,A27
0.0268742,HARINA PARA HOT CAKES C,GR,M0
9.4186041,HOT CAKES (3 PZ),ORDEN,A28
0.0975233,ALBONDIGAS PARA PIZZA,GR,AS
49.1150135,PIZZA DELLA CASA,PIEZA,A5
0.0590964,PURE DE PAPA AGRIO,GR,AS
12.309564,VINO CALIENTE,TAZA,AS
59.7895778,GELATINA DE ROMPOPE (10PX),PIEZA,AS
0.085,ROMPOPE C,ML,M00
176.0772748,PASTEL DE CREMA DIPLOMATICA,PIEZA,AS
28.0798957,PIZZA BAMBINO DELLA CASA,PIEZA,A5
18.0227149,OMELETTE DE JAMON,ORDEN,A3
14.429312,SHAKERATTO CARAMELO,TAZA,B19
8.5,CAPSULA EXPRESSO SENC O DECAF,PIEZA,M8
13.5,CAPSULA EXPRESSO DOBLE B,PIEZA,M8
8.5,CAPSULA***B,PIEZA,M8
0.2140267,JARABE DAVINCI B,ML,M8
1.4,TE VERDE MATCHA B,GR,M8
0.207225,POLVO TARO/COCO,GR,M8
0.149465,FRAPPEASE NEUTRO B,GR,M8
0.1925079,JARABE CHOCOLATE OSCURO B,ML,M8
0.1482328,JARABE DE CARAMELO B,ML,M8
25.7324774,DIRTY CHAI,TAZA,B19
20.7105217,AFFOGATO,TAZA,A34
9.7070455,AMERICANO,TAZA,B19
16.0610829,CAPUCCCINO CIBONO,TAZA,B19
13.3977479,LATTE CALIENTE,TAZA,B19
18.2614454,MOKA CALIENTE,TAZA,B19
9.1724134,CHOCOLATE CALIENTE,TAZA,B19
20.7016229,COCO MACHIATO,TAZA,B19
17.1814774,CHAI CALIENTE,TAZA,B19
9.4792455,CAFE FRIO,TAZA,B19
0.2866667,TRECCIANO COLLI SENESI DOCG,ML,M!
16.3602088,PENNE (500 GR),PIEZA,A30
29.4788288,SPAGHETTI BOLSA (1000GR),PIEZA,A30
10.3785709,FUSILLI BOLSA (500GR),PIEZA,A30
19.4989357,LINGUINI BOLSA (500 GR),PIEZA,A30
61.0,GNOCCHIS PAQ (500GR),PIEZA,A30
60.5,PENNE GLUTEN FREE PAQ (500 GR),PIEZA,A30
0.121,PENNE GLUTEN FREE C,GR,M0
0.07,PENNE INTEGRAL C,GR,M0
35.0,PENNE INTEGRAL BOLSA (500 GR),PIEZA,A30
0.0,SPAGHETTI INTEGRAL BOLSA (500G,PIEZA,A30
69.9958528,CAPELLI D'ANGELO CAJA (500 GR),PIEZA,A30
0.0,SPAGHETTI INTEGRAL C,GR,M0
75.9565351,RISOTTO CAJA (1000 GR),PIEZA,A30
140.6896552,ACEITE DE TRUFA BOTELLA (240ML,PIEZA,A30
327.0,TARTUFATA FRASCO (500 GR),PIEZA,A30
0.0,CREMA FNGHI PCCNI FCO (190 GR),PIEZA,A30
0.0,CREMA TARTUFATA FRASCO (190GR),PIEZA,A30
0.0,CREMA FUNGHI PORCCINI C,GR,M00
0.0,CREMA TARTUFO C,GR,M00
374.0,ACEITE CASTIGLION D.B. (500ML),PIEZA,A30
10.5050505,ALUBIAS FRASCO (540GR),PIEZA,A30
135.0,ITALCREAM (700GR),PIEZA,A30
140.15,STEVIA PAQUETE (500PZ),PIEZA,A30
0.0,MERMELADA DE FRAMBUESA C,GR,M00
0.066,MERMELADA CHABACANO C,GR,M00
0.0,MERMELADA MORA AZUL/FRAMB C,GR,M00
0.0,MERMELADA CARAMELO/MANZ C,GR,M00
17.1729725,MOKA FRIO,VASO,B19
9.1724134,CHOCOLATE FRIO,VASO,B19
16.0930045,CHAI FRIO,VASO,B19
19.0639545,FRAPUCHINO,VASO,B19
22.4410004,CHAI FRAPPE,VASO,B19
22.8251499,MOKA FRAPPE,VASO,B19
13.1867479,GRANIZAARO/MAO/CCO***,VASO,B0
9.5302455,ESPRESSO,TAZA,B19
0.5355067,TRECCIANO TERRA ROSSA DOCG,ML,M00
0.1836842,MOSTAZA L'ANCIENE CON GRANO C,GR,M00
0.0,MOSTAZA CON MIEL C,GR,M00
0.0,MOSTAZA EXTRA FUERTE C,GR,M00
0.0,MAYONESA 3% TRUFA BCA  C,GR,M00
0.0,VINAGRE BALSÁMICO B(500ML) C,ML,M00
13.5,TE ORGANICO B,PIEZA,M8
1.9317056,***INFUSION S,PIEZA,B0
14.5969871,INFUSION ORGANICA,PIEZA,B16
14.5302455,ESPRESSO DOBLE,TAZA,B19
9.7479401,EXPRESSO CORTADO,TAZA,B19
420.519975,MONTE X CAB-MERLOT,BOTELLA,V16
498.099975,MONTE X SELECCION,BOTELLA,V16
215.000025,TRECCIANO COLLI SENESI DOCG,BOTELLA,V16
35.8333375,TRECCIANO COLLI SENESI COPA,COPA,V16
17.1241849,BACARD BLANCO COPA,COPA,B20
26.1134768,MATUSALEM GRAN RESERVA COPA,COPA,B20
47.3210768,ZACAPA 23 COPA,COPA,B20
37.3332318,BUCHANANS 12 COPA,COPA,B20
42.8194599,JW BLACK LABEL COPA,COPA,B20
22.2785688,JW RED LABEL COPA,COPA,B20
67.3971548,MACALLAN 12 COPA,COPA,B20
25.1387602,AMARETTO DISSARONNO COPA,COPA,B20
18.8507072,ANIS LAS CADENAS COPA,COPA,B20
17.2283686,BAILEYS COPA,COPA,B20
17.5927918,CONTROY COPA,COPA,B20
9.2025519,KAHLUA COPA,COPA,B20
23.8656035,LICOR DEL 43 COPA,COPA,B20
14.1221559,MARTINI DRY COPA,COPA,B20
15.1023544,MARTINI ROSSO COPA,COPA,B20
19.45109,AMARO AVERNA COPA,COPA,B20
20.6008882,FRANGELICO COPA,COPA,B20
17.8772689,SAMBUCA NEGRO COPA,COPA,B20
17.9116863,CAMPARI COPA,COPA,B20
35.8402347,GRAND MARNIER COPA,COPA,B20
11.3916,MARTINI BITTER,COPA,B22
16.7134219,LIMONCELLO LEANZA COPA,COPA,B20
17.7605751,BAILEYS DULCE DE LECHE COPA,COPA,B20
33.1716851,GRAPPA SESSANTANNI,COPA,B20
55.8672829,GRAPPA POLI MIELE,COPA,B20
18.1539231,SODA BAMBINO MENTA/FRESA/MANGO,COPA,B23
33.241346,BELLINI DURAZNO COPA,COPA,B22
7.3796722,CLAMATO NATURAL,COPA,B23
7.1145871,PIÑADA,COPA,B23
8.3349291,SANGRIA NATURAL VASO,COPA,B22
28.4121267,JARRA DE SANGRIA NATURAL,COPA,B22
12.1374382,TUTTA FRUTTA VASO,COPA,B23
28.4904725,TUTTA FRUTTA JARRA,COPA,B23
18.740849,PIÑA COLADA COPA,COPA,B22
24.2530114,MARGARITA COPA,COPA,B22
18.3099246,CLAMATO CON CERVEZA,COPA,B22
9.767403,ALFONSO XIII COPA,COPA,B22
19.7366778,CLAMATO CON ALMEJAS,COPA,B0
28.7650061,CLAMATO CON CERVEZA Y ALMEJAS,COPA,B0
16.7084866,SANGRIA PREPARADA,COPA,B22
43.3716245,JARRA DE SANGRIA PREPARADA,COPA,B22
30.8908,CARAJILLO 43,COPA,B22
13.387168,MOJITO,COPA,B22
50.5183629,APEROL SPRITZ,COPA,B22
26.8202281,MARTINI SECO,COPA,B22
13.2977699,COSMOPOLITAN,COPA,B22
10.0368513,CERVEZA NACIONAL,COPA,B24
30.6907402,CERVEZA SAGA,PIEZA,B24
30.6907402,CERVEZA OSADIA,PIEZA,B24
15.3529289,HEINEKEN,PIEZA,B24
31.9193258,STELLA ARTOIS,PIEZA,B0
21.8397989,CERVEZA AFFLIGEM,PIEZA,B24
23.0733697,TORRES X COPA,COPA,B20
64.4854399,HENNESSY VSOP COPA,COPA,B20
20.9090569,OPORTO FERREIRA COPA,COPA,B20
17.483965,TIO PEPE COPA,COPA,B20
31.5962763,TANQUERAY COPA,COPA,B20
47.8968496,HENDRICKS,COPA,B20
31.4340552,KETEL ONE COPA,COPA,B20
18.554119,SMIRNOFF COPA,COPA,B20
33.0201891,DON JULIO REPOSADO COPA,COPA,B20
48.0496011,DON JULIO 70 COPA,COPA,B20
72.172198,LOS DANZANTES REPOSADO COPA,COPA,B20
32.8397756,AGAVE DE CORTES BLANCO,COPA,B20
123.0,MERLOT I.G.T ORNELLA,BOTELLA,V16
13.77,MERLOT I.G.T ORNELLA COPA,COPA,V31
123.0,NERO D' AVOLA IGT CELLARO,BOTELLA,V16
24.6,NERO D' AVOLA IGT CELLARO COPA,COPA,V16
165.0,CABERNET DOC ORNELLA,BOTELLA,V16
33.0,CABER***,COPA,V16
165.0,CABERNET ROSATO FRIZZANTE,BOTELLA,V16
33.0,CABERNET ROSATO FRIZZANTE COPA,COPA,V16
241.379325,TINTO DE LA CASA,BOTELLA,V16
48.275865,TINTO DE LA CASA COPA,COPA,V16
176.000025,PINOT GRIGIO DOC PIAVE,BOTELLA,V16
35.200005,PINOT***,COPA,V16
189.0,PROSECO EDIZIONE ORO,BOTELLA,V16
37.8,PROSECO EDIZIONE ORO COPA,COPA,V16
183.0,MOSCATO IGT,BOTELLA,V16
36.6,MOSCATO IGT COPA,COPA,V16
215.000025,TRECCIANO COLLI SENESI DOGC,BOTELLA,V16
43.000005,TRECC***,COPA,V16
170.000025,IL R***,BOTELLA,V19
34.000005,IL RU***,COPA,V19
192.939975,VALPO***,BOTELLA,V19
38.587995,VALPOLI***,COPA,V19
202.9999875,VALPOLLICELLA DOC RIPASSO 375,BOTELLA,V16
186.999975,LUMA***,BOTELLA,V19
37.399995,LUMA ***,COPA,V19
230.000025,EROS IGT,BOTELLA,V16
46.000005,ERO***,COPA,V19
0.083325,PROS***,BOTELLA,V19
0.016665,PROSE***,COPA,V19
245.000025,CORT***,BOTELLA,V19
49.000005,CORT***,COPA,V19
238.959975,LA BRAJA BARBERA D'ASTI,BOTELLA,V16
47.791995,LA BRA***,COPA,V19
297.413325,BRACHETTO D'ACQUI DOC,BOTELLA,V16
59.482665,BRACHETTO D'ACQUI DOC COPA,COPA,V16
294.999975,MERLOT TRAVERSO DOC,BOTELLA,V16
58.999995,MERL***,COPA,V19
309.999975,VITE ROSSA IGT,BOTELLA,V16
61.999995,VITE R***,COPA,V19
245.000025,GAVI***,BOTELLA,V19
49.000005,GAVIU***,COPA,V19
401.630025,TRECCIANO TERRA ROSSA DOCG,BOTELLA,V16
80.326005,TRECCI***,COPA,V19
336.206925,YUMA***,BOTELLA,V19
67.241385,YUMAN***,COPA,V19
440.000025,ROSSO DI ***,BOTELLA,V19
88.000005,ROSS***,COPA,V19
384.999975,DAINE***,BOTELLA,V19
76.999995,DAINEV***,COPA,V19
573.75,MOSCA***,BOTELLA,V19
114.75,MOSCAT***,BOTELLA,V19
393.0,VALPOLLICELLA DOC RIPASSO 750,BOTELLA,V16
78.6,VALPOLLICE***,COPA,V19
409.629975,ALBAROLO,BOTELLA,V16
81.925995,ALBAR***,COPA,V19
465.518975,5 ESTR***,BOTELLA,V19
93.103795,5 ESTRE***,COPA,V19
594.999975,REAL***,BOTELLA,V19
118.999995,REALTO CO***,COPA,V19
624.75,AMARONE CAMPO REALE 375,BOTELLA,V16
688.8,A MATIL***,BOTELLA,V19
137.76,A MATIL***,COPA,V19
1071.0,AMARONE CAMPO REALE 750,BOTELLA,V16
0.0,PRIMER TIEMPO,ORDEN,AS
23.54,BUI NATURAL (473ML),BOTELLA,B0
67.510005,BUI NATURAL (946ML),BOTELLA,B13
23.54,BUI NATURAL 473ML,BOTELLA,M00
67.02,BUI NATURAL 946ML,BOTELLA,MS
376.5307273,GRANA APADANO,KG,A32
137.7584767,EMMENTAL FRANCES,KG,A5
213.2653061,EMMENTAL AMERICANO,KG,A32
368.4210526,GORGONZOLA ITALIANO,KG,A32
251.3709707,GORGONZOLA AMERICANO,KG,A32
341.880303,BRIE,KG,A32
52.390965,BURRATA (BOLA),PIEZA,A32
47.70695,MOZARELLA DE VACA (BOLA),PIEZA,A32
104.3555556,MOZARELLA DE BUFALA (BOLA),PIEZA,A32
112.5368011,MOZARELLA EN BARRA,KG,A32
208.3333333,QUESO DE CABRA,KG,A32
133.6544626,SALAMI,KG,A32
394.7368421,PROSCUITTO,KG,A32
428.5714286,SPECK,KG,A32
408.1632653,BRESAOLA,KG,A5
122.45,JAMON DE PIERNA,KG,A32
328.0,MORTADELA CON PISTACHE,KG,A32
155.305178,ROAST BEEF,KG,A32
15.8692406,HUEVOS CON CHORIZO,ORDEN,A3
12.5436054,HUEVOS A LA MEXICANA,ORDEN,A3
17.5118477,HUEVOS CON TOCINO,ORDEN,A3
1.5781553,CHOCOLATIN,PIEZA,AS
3.2096629,ROL DE CANELA PC,PIEZA,AS
1.9957402,CROISSANT,PIEZA,AS
34.899998,MOSTAZA L'ANCIENE CON GRANO,PIEZA,A30
0.0,MOSTAZA EXTRA FUERTE,PIEZA,A30
0.0,MAYONESA 3% TRUFA BLANCA,PIEZA,A30
37.3,VINAGRE BALSAMICO,PIEZA,A30
35.0,ZARZAMORA DESHIDRATADA,PIEZA,A30
0.0,MERMELADA DE FRAMBUEZA,PIEZA,A30
24.42,MERMELADA DE CHABACANO,PIEZA,A30
0.0,MERMELADA MORA AZUL Y FRAMBUEZ,PIEZA,A30
0.0,MERMELADA DE CARAMELO CON MANZ,PIEZA,A30
0.0,MOSTAZA CON MIEL,PIEZA,A30
0.0426992,GRANOLA,GR,A5
4.6942455,INFUSIONES CHINA MIST,TAZA,B19
0.198,CALAMAR COCIDO DE LA 18,GR,M5
0.0336,AMARANTO C,GR,M0
26.7573325,CIABATTA DE ROASTBEEF 150GR,ORDEN,A36
13.9548819,GELATO,PIEZA,A34
30.094799,CIABAT***,ORDEN,A5
21.0726638,CIABATA POLLO PLANCHA 150GR,ORDEN,A36
39.2285242,CIABATTA PORCHETA 150GR,ORDEN,A36
27.9097639,GELATO DOBLE,PIEZA,A34
23.1655958,CIABATTA JAMON Y QUESO 100GR,ORDEN,A36
143.0375399,GELATO LITRO,PIEZA,A5
0.1259267,ADEREZO CESAR,GR,A27
11.1152409,ENSALADA CESAR,PIEZA,A28
23.5979079,ENSALADA PRIMAVERA,PIEZA,A28
18.5390264,SOPA MINESTRONE CIBONO,PIEZA,A28
14.9828243,STUFATO DE PATATA E PORRI,PIEZA,A28
22.6279167,AGUA FIJI 500,PIEZA,B0
35.7,AGUA FIJI 1000,PIEZA,B0
12.0662222,AQUA PANNA,PIEZA,B0
3.98125,AGUA CIEL 600,PIEZA,B23
21.035,SAN PELLEGRINO 237,PIEZA,B23
12.0690278,AGUA SAN PELLEGRINO 500,PIEZA,B23
9.4881349,REFRESCO CIBONO,PIEZA,B23
34.0516667,FENTIMANS,PIEZA,B23
8.3321794,NARANJADA CIB,VASO,B23
11.9954498,JARRA DE NARANJADA,JARRA,B23
7.4525881,LIMONADA CIB,VASO,B23
18.7722622,JARRA DE LIMONADA,JARRA,B23
3.42149,JUGO DE NARANJA,VASO,B23
29.0054706,JARRA DE LIMONADA DE LA CASA,JARRA,B23
9.6754354,LIMONADA DE LA CASA CIB,VASO,B23
4.830534,JUGO DE ARANDANO,VASO,B23
8.8722625,SOPA DE POMODORO ARROSTO,PIEZA,A28
15.7239014,CLA***,COPA,V19
6.5308374,VASO DE LECHE,VASO,B19
8.5,EXTRA SHOT DE ESPRESSO,PIEZA,B19
11.40666,EXTRA BEBIDA SOYA O ALMENDRA,PIEZA,B19
0.0,CON LECHE DESLAC O LIGTH,PIEZA,B19
6.420801,CON SABOR EXTRA MTA/VN/AL,PIEZA,B19
17.4185024,TE LATTE,TAZA,B19
9.7490444,CAFÉ AMERICANO REFILL,TAZA,B19
0.42,SPECK,GR,M3
0.4,BRESAOLA,GR,M3
15.6971983,STRONGBOW,BOTELLA,MT
131.2048882,PORCHETTA,KG,A32
14.6239534,TAGLIATELLE ALLA BOLOGNESE,ORDEN,A5
16.1109999,PENNE ALLA BOLOGNESE,ORDEN,A5
13.2874747,LINGUINI ALLA BOLOGNESE,ORDEN,A5
15.7916413,FUSILLI ALLA BOLGNESE,ORDEN,A5
26.1226155,SPAGUETTI AL PESTO,ORDEN,A5
26.2144848,TAGLIATELLE AL PESTO,ORDEN,A5
26.1495306,PENNE AL PESTO,ORDEN,A5
25.830172,FUSILLI AL PESTO,ORDEN,A5
27.1539722,FUSILLI 4 QUESOS,ORDEN,A5
27.1149611,SPAGUETTI 4 QUESOS CIBONO,ORDEN,A5
27.4733308,PENNE 4 QUESOS CIBONO,ORDEN,A5
24.6498056,LINGUNI 4 QUESOS CIBONO,ORDEN,A5
3.45,YOGURT NATURAL,ORDEN,A28
5.5798622,REBANADA MARGARITA,PIEZA,A33
8.7717054,REBANADA SALAME,PIEZA,A33
12.0830849,REBANADA CARNES FRIAS,PIEZA,A33
12.1109661,REBANADA PORCHETTA,PIEZA,A33
0.0,P***,PIEZA,A5
0.0,P***,PIEZA,A5
0.0,P***,PIEZA,A5
0.0,P***,PIEZA,A5
14.2250828,PAN Y UNTABLES PARA TABLA,ORDEN,A28
32.44444,MATCHA CON NARANJA,VASO,B19
2.5041667,FUSILI PARA LLEVAR,PIEZA,A32
2.8235253,PENNE PARA LLEVAR,PIEZA,A32
23.3260054,LINGUINI PARA LLEVAR,PIEZA,A32
2.9478829,SPAGUETTI PARA LLEVAR,PIEZA,A32
2.8884794,TAGLIATELLE PARA LLEVAR,PIEZA,A32
15.1535365,SALSA CUATRO QUESOS CIBONO,PIEZA,A32
17.4969517,SALSA PESTO CIBONO,PIEZA,A32
10.0120392,SALSA BOLOÑESA CIBONO,PIEZA,A32
11.7475876,SALSA PANNA CIBONO,PIEZA,A32
1.2809751,EXTRA DE GRANOLA,PIEZA,A38
11.233335,PAPAS FRITAS 200 GR,PIEZA,A28
4.0909091,CIABATTA PIEZA,PIEZA,A35
5.2631579,EXTRA DE POLLO 50 GR,PIEZA,A38
8.5,EXPRESSO DECAF,TAZA,B19
6.6149795,SPAGUETTI POMODORO,ORDEN,A5
69.6646207,COZZE GRATINATI,ORDEN,A5
86.4424073,SCALLOPINI DI MANZO MARZALLA,ORDEN,A5
19.1433392,TAGLIATELLE ALLA FIORENTINA,ORDEN,A5
0.35,ZARZAMORA DESHIDRATADA C,GR,M00
3.3071429,GRAPPA SARPA DI POLI BARRIQUE,ML,M00
8.9387487,BROWNIE CIBONO,ORDEN,A5
2.7676187,ECLAIR CHOUX PC,ORDEN,MH
10.8427146,MOUSSE CRUJ DE CHOCOLATE PC,ORDEN,MH
16.068308,PASTEL DE CHOCOLATE CIB PRODUC,ORDEN,MH
8.1200778,CAKE DE VAINILLA PC,ORDEN,MH
0.0,***,ORDEN,M00
0.0315091,CRUMB***,GR,M00
0.0,T***,ORDEN,M00
0.0,T***,ORDEN,M00
11.1665118,FRASIE***,ORDEN,M00
1.9773896,PROFITEROL CIB PRODUCCION,ORDEN,MH
12.454412,CHEESECAKE PC,ORDEN,MH
0.0426992,GRANOLA PC,GR,MH
0.03,BRILLO NEUTRO C,GR,M0
0.06,BICARBONATO C,GR,M0
0.0,COLORANTE P/CHOCOLATE C,GR,M0
0.2516129,MANTECA DE CACAO C,GR,M00
0.0,NUEZ DE MACADAMIA C,GR,M00
0.4,PERLAS CRUJIENTES,GR,M0
0.0,P***,GR,M00
0.32,PISTACHES C,GR,M0
0.1259267,ADEREZO CESAR PC,GR,MH
0.0415451,CEBOLLA MORADA CARAMEL PC,GR,MH
0.1312049,PORCHETTA PRODUCCION 2019,GR,MH
